js_vx_desire,js_vy_desire,js_OmegaZ_desire,global_x,global_y,global_yaw
1,0,0.0620869,6.7117,7.07171,-2.40686
1,0,0.0620869,6.6961,7.05599,-2.41021
1,0,0.0620869,6.68026,7.04076,-2.41073
1,0,0.0620869,6.66406,7.02592,-2.41
1,0,0.0620869,6.64782,7.0114,-2.4091
1,0,0.0620869,6.63167,6.99719,-2.40857
1,0,0.0620869,6.61556,6.98335,-2.40916
1,0,0.0836332,6.59967,6.97001,-2.41152
1,0,0.0836332,6.58426,6.95699,-2.41591
1,0,0.0836332,6.56906,6.94413,-2.421
1,0,0.0836332,6.55335,6.93165,-2.42416
1,0,0.0836332,6.53659,6.91969,-2.42529
1,0,0.0836332,6.5187,6.9079,-2.42566
1,0,0.0836332,6.50055,6.89586,-2.42537
1,0,0.0836332,6.48269,6.88309,-2.4243
1,0,0.0817575,6.46439,6.86962,-2.4207
1,0,0.0817575,6.44569,6.85557,-2.41539
1,0,0.0817575,6.4271,6.84123,-2.40998
1,0,0.0817575,6.40904,6.82649,-2.40446
1,0,0.0817575,6.3915,6.8111,-2.39898
1,0,0.0817575,6.37465,6.79543,-2.39447
1,0,0.0817575,6.35858,6.77919,-2.39017
1,0,0.0817575,6.34334,6.76282,-2.38666
1,0,0.191923,6.32891,6.74695,-2.38385
1,0,0.191923,6.31485,6.73178,-2.37942
1,0,0.191923,6.30093,6.71674,-2.3726
1,0,0.191923,6.2873,6.70116,-2.36448
1,0,0.191923,6.27413,6.68479,-2.35563
1,0,0.191923,6.26134,6.66778,-2.34631
1,0,0.191923,6.24865,6.6503,-2.33806
1,0,0.191923,6.23581,6.63273,-2.33255
1,0,0.110231,6.22252,6.61557,-2.32947
1,0,0.110231,6.20919,6.59801,-2.33129
1,0,0.110231,6.19565,6.5803,-2.3344
1,0,0.110231,6.18198,6.56266,-2.33821
1,0,0.110231,6.16816,6.54537,-2.34242
1,0,0.110231,6.15379,6.52844,-2.34426
1,0,0.110231,6.13911,6.51196,-2.34453
